,Index Name,Date,Open,High,Low,Close
87,NIFTY LARGEMIDCAP 250,25 Nov 2024,15733.9,15801.45,15693.45,15712.4
88,NIFTY LARGEMIDCAP 250,22 Nov 2024,15262.65,15505.45,15234.05,15487.3
89,NIFTY LARGEMIDCAP 250,21 Nov 2024,15311.3,15313.25,15135.95,15236.4
90,NIFTY LARGEMIDCAP 250,19 Nov 2024,15300.6,15488.55,15297.2,15340.7
91,NIFTY LARGEMIDCAP 250,18 Nov 2024,15340.6,15349.1,15162.85,15245.4
92,NIFTY LARGEMIDCAP 250,14 Nov 2024,15246.95,15373.5,15241.05,15279.7
93,NIFTY LARGEMIDCAP 250,13 Nov 2024,15511.0,15542.35,15201.5,15237.75
94,NIFTY LARGEMIDCAP 250,12 Nov 2024,15781.8,15835.0,15528.15,15562.55
95,NIFTY LARGEMIDCAP 250,11 Nov 2024,15751.9,15851.35,15662.25,15727.8
96,NIFTY LARGEMIDCAP 250,08 Nov 2024,15943.55,15959.35,15756.1,15789.35
97,NIFTY LARGEMIDCAP 250,07 Nov 2024,16098.05,16103.85,15917.35,15927.85
98,NIFTY LARGEMIDCAP 250,06 Nov 2024,15860.95,16073.05,15826.7,16058.7
99,NIFTY LARGEMIDCAP 250,05 Nov 2024,15651.1,15797.5,15551.05,15785.35
100,NIFTY LARGEMIDCAP 250,04 Nov 2024,15895.4,15895.5,15587.65,15685.8
101,NIFTY LARGEMIDCAP 250,01 Nov 2024,15878.0,15926.5,15867.35,15884.7
102,NIFTY LARGEMIDCAP 250,31 Oct 2024,15853.15,15866.1,15732.6,15790.55
103,NIFTY LARGEMIDCAP 250,30 Oct 2024,15827.8,15958.4,15789.8,15848.15
104,NIFTY LARGEMIDCAP 250,29 Oct 2024,15788.8,15878.85,15621.05,15868.85
105,NIFTY LARGEMIDCAP 250,28 Oct 2024,15684.45,15820.75,15597.6,15757.7
106,NIFTY LARGEMIDCAP 250,25 Oct 2024,15908.2,15917.65,15547.8,15659.6
107,NIFTY LARGEMIDCAP 250,24 Oct 2024,15912.6,15953.15,15848.5,15879.45
108,NIFTY LARGEMIDCAP 250,23 Oct 2024,15843.65,16026.95,15763.85,15913.55
109,NIFTY LARGEMIDCAP 250,22 Oct 2024,16223.0,16248.05,15862.8,15881.8
110,NIFTY LARGEMIDCAP 250,21 Oct 2024,16425.75,16455.5,16191.1,16213.95
111,NIFTY LARGEMIDCAP 250,18 Oct 2024,16267.25,16395.5,16137.4,16373.8
112,NIFTY LARGEMIDCAP 250,17 Oct 2024,16589.85,16591.45,16323.2,16332.0
113,NIFTY LARGEMIDCAP 250,16 Oct 2024,16585.4,16626.85,16501.2,16563.2
114,NIFTY LARGEMIDCAP 250,15 Oct 2024,16649.75,16657.65,16550.9,16608.25
115,NIFTY LARGEMIDCAP 250,14 Oct 2024,16560.75,16604.7,16531.5,16596.9
116,NIFTY LARGEMIDCAP 250,11 Oct 2024,16505.5,16535.95,16458.75,16521.6
117,NIFTY LARGEMIDCAP 250,10 Oct 2024,16579.3,16616.8,16479.95,16493.85
118,NIFTY LARGEMIDCAP 250,09 Oct 2024,16489.05,16629.9,16477.2,16505.45
119,NIFTY LARGEMIDCAP 250,08 Oct 2024,16133.45,16435.85,16087.85,16410.95
120,NIFTY LARGEMIDCAP 250,07 Oct 2024,16479.3,16506.75,16087.95,16154.4
121,NIFTY LARGEMIDCAP 250,04 Oct 2024,16541.1,16668.65,16347.8,16420.0
122,NIFTY LARGEMIDCAP 250,03 Oct 2024,16699.2,16838.7,16539.05,16571.9
123,NIFTY LARGEMIDCAP 250,01 Oct 2024,16917.4,16959.55,16857.0,16934.3
124,NIFTY LARGEMIDCAP 250,30 Sep 2024,16987.15,17018.65,16878.45,16910.05
125,NIFTY LARGEMIDCAP 250,27 Sep 2024,17070.65,17095.2,17021.05,17042.65
126,NIFTY LARGEMIDCAP 250,26 Sep 2024,17003.4,17055.45,16922.3,17046.05
127,NIFTY LARGEMIDCAP 250,25 Sep 2024,17017.9,17025.5,16914.3,16977.45
128,NIFTY LARGEMIDCAP 250,24 Sep 2024,17012.3,17037.95,16986.35,17021.1
129,NIFTY LARGEMIDCAP 250,23 Sep 2024,16940.3,17004.9,16897.15,16993.75
130,NIFTY LARGEMIDCAP 250,20 Sep 2024,16702.9,16907.3,16652.0,16866.35
131,NIFTY LARGEMIDCAP 250,19 Sep 2024,16753.0,16798.0,16474.5,16631.6
132,NIFTY LARGEMIDCAP 250,18 Sep 2024,16754.85,16762.9,16600.35,16673.25
133,NIFTY LARGEMIDCAP 250,17 Sep 2024,16783.3,16783.35,16707.9,16748.05
134,NIFTY LARGEMIDCAP 250,16 Sep 2024,16779.6,16791.25,16711.45,16753.45
135,NIFTY LARGEMIDCAP 250,13 Sep 2024,16719.7,16743.9,16680.0,16714.85
136,NIFTY LARGEMIDCAP 250,12 Sep 2024,16542.7,16689.55,16489.4,16674.1
137,NIFTY LARGEMIDCAP 250,11 Sep 2024,16518.4,16566.2,16404.8,16430.7
138,NIFTY LARGEMIDCAP 250,10 Sep 2024,16449.65,16539.95,16424.85,16491.55
139,NIFTY LARGEMIDCAP 250,09 Sep 2024,16352.3,16391.0,16225.05,16371.2
140,NIFTY LARGEMIDCAP 250,06 Sep 2024,16573.6,16595.65,16336.4,16365.6
141,NIFTY LARGEMIDCAP 250,05 Sep 2024,16618.75,16625.5,16567.2,16577.25
142,NIFTY LARGEMIDCAP 250,04 Sep 2024,16466.25,16568.4,16454.85,16558.05
143,NIFTY LARGEMIDCAP 250,03 Sep 2024,16601.8,16612.95,16574.45,16585.85
144,NIFTY LARGEMIDCAP 250,02 Sep 2024,16636.85,16636.85,16518.1,16564.55
145,NIFTY LARGEMIDCAP 250,30 Aug 2024,16539.25,16590.25,16501.8,16568.95
146,NIFTY LARGEMIDCAP 250,29 Aug 2024,16493.75,16513.5,16376.75,16472.55
147,NIFTY LARGEMIDCAP 250,28 Aug 2024,16522.55,16530.7,16431.4,16486.55
148,NIFTY LARGEMIDCAP 250,27 Aug 2024,16470.75,16501.8,16451.55,16487.7
149,NIFTY LARGEMIDCAP 250,26 Aug 2024,16414.55,16453.1,16375.15,16443.65
150,NIFTY LARGEMIDCAP 250,23 Aug 2024,16422.0,16428.35,16340.1,16347.15
151,NIFTY LARGEMIDCAP 250,22 Aug 2024,16391.6,16409.75,16359.45,16391.9
152,NIFTY LARGEMIDCAP 250,21 Aug 2024,16268.85,16330.8,16245.5,16319.95
153,NIFTY LARGEMIDCAP 250,20 Aug 2024,16215.0,16272.35,16178.35,16264.15
154,NIFTY LARGEMIDCAP 250,19 Aug 2024,16194.45,16209.85,16123.5,16151.55
155,NIFTY LARGEMIDCAP 250,16 Aug 2024,15952.9,16123.2,15897.95,16112.7
156,NIFTY LARGEMIDCAP 250,14 Aug 2024,15927.9,15938.5,15787.15,15837.15
157,NIFTY LARGEMIDCAP 250,13 Aug 2024,16055.6,16063.7,15865.95,15883.45
158,NIFTY LARGEMIDCAP 250,12 Aug 2024,15963.8,16062.3,15886.95,16018.15
159,NIFTY LARGEMIDCAP 250,09 Aug 2024,16022.9,16056.15,15970.55,16008.9
160,NIFTY LARGEMIDCAP 250,08 Aug 2024,15959.65,16001.6,15844.85,15865.0
161,NIFTY LARGEMIDCAP 250,07 Aug 2024,15896.2,15967.25,15801.65,15951.65
162,NIFTY LARGEMIDCAP 250,06 Aug 2024,15838.15,15996.15,15620.3,15651.95
163,NIFTY LARGEMIDCAP 250,05 Aug 2024,15878.05,15956.05,15629.05,15730.95
164,NIFTY LARGEMIDCAP 250,02 Aug 2024,16269.05,16341.45,16208.45,16246.95
165,NIFTY LARGEMIDCAP 250,01 Aug 2024,16527.75,16538.2,16354.75,16418.0
166,NIFTY LARGEMIDCAP 250,31 Jul 2024,16442.55,16484.8,16411.25,16466.25
167,NIFTY LARGEMIDCAP 250,30 Jul 2024,16366.75,16443.7,16341.2,16388.95
168,NIFTY LARGEMIDCAP 250,29 Jul 2024,16351.45,16399.35,16288.55,16345.65
169,NIFTY LARGEMIDCAP 250,26 Jul 2024,16024.0,16258.55,16021.85,16250.35
170,NIFTY LARGEMIDCAP 250,25 Jul 2024,15875.1,15996.9,15853.75,15976.6
171,NIFTY LARGEMIDCAP 250,24 Jul 2024,15929.1,16015.6,15902.2,15990.7
172,NIFTY LARGEMIDCAP 250,23 Jul 2024,16053.6,16061.2,15507.5,15930.4
173,NIFTY LARGEMIDCAP 250,22 Jul 2024,15832.65,16017.85,15753.0,15987.65
174,NIFTY LARGEMIDCAP 250,19 Jul 2024,16168.4,16168.4,15869.75,15889.15
175,NIFTY LARGEMIDCAP 250,18 Jul 2024,16184.7,16190.75,16027.55,16161.85
176,NIFTY LARGEMIDCAP 250,16 Jul 2024,16249.4,16265.4,16185.25,16204.25
177,NIFTY LARGEMIDCAP 250,15 Jul 2024,16179.8,16219.2,16091.35,16206.7
178,NIFTY LARGEMIDCAP 250,12 Jul 2024,16131.1,16172.75,16072.5,16113.15
179,NIFTY LARGEMIDCAP 250,11 Jul 2024,16116.4,16118.6,16012.05,16072.3
180,NIFTY LARGEMIDCAP 250,10 Jul 2024,16161.05,16163.75,15815.4,16052.55
181,NIFTY LARGEMIDCAP 250,09 Jul 2024,16103.05,16133.2,16046.05,16111.35
182,NIFTY LARGEMIDCAP 250,08 Jul 2024,16110.0,16117.1,16001.5,16051.0
183,NIFTY LARGEMIDCAP 250,05 Jul 2024,15996.45,16087.3,15962.4,16074.1
184,NIFTY LARGEMIDCAP 250,04 Jul 2024,16003.45,16030.45,15956.55,16006.95
185,NIFTY LARGEMIDCAP 250,03 Jul 2024,15916.15,15960.5,15876.75,15941.9
186,NIFTY LARGEMIDCAP 250,02 Jul 2024,15933.75,15935.85,15752.95,15821.5
187,NIFTY LARGEMIDCAP 250,01 Jul 2024,15780.45,15883.55,15765.0,15878.0
188,NIFTY LARGEMIDCAP 250,28 Jun 2024,15761.55,15815.65,15735.85,15756.45
189,NIFTY LARGEMIDCAP 250,27 Jun 2024,15679.5,15752.2,15616.15,15721.5
190,NIFTY LARGEMIDCAP 250,26 Jun 2024,15655.65,15700.0,15594.6,15656.75
191,NIFTY LARGEMIDCAP 250,25 Jun 2024,15667.55,15703.3,15600.95,15645.1
192,NIFTY LARGEMIDCAP 250,24 Jun 2024,15536.95,15643.9,15462.0,15623.6
193,NIFTY LARGEMIDCAP 250,21 Jun 2024,15691.6,15696.2,15551.65,15584.45
194,NIFTY LARGEMIDCAP 250,20 Jun 2024,15593.35,15637.35,15514.0,15625.3
195,NIFTY LARGEMIDCAP 250,19 Jun 2024,15703.95,15704.0,15476.55,15541.1
196,NIFTY LARGEMIDCAP 250,18 Jun 2024,15644.3,15658.7,15590.7,15652.4
197,NIFTY LARGEMIDCAP 250,14 Jun 2024,15502.45,15583.4,15444.8,15574.7
198,NIFTY LARGEMIDCAP 250,13 Jun 2024,15472.5,15477.0,15387.7,15451.7
199,NIFTY LARGEMIDCAP 250,12 Jun 2024,15315.55,15388.3,15299.75,15358.65
200,NIFTY LARGEMIDCAP 250,11 Jun 2024,15235.8,15325.6,15189.45,15255.6
201,NIFTY LARGEMIDCAP 250,10 Jun 2024,15222.65,15285.8,15145.2,15191.3
202,NIFTY LARGEMIDCAP 250,07 Jun 2024,14938.15,15169.5,14893.65,15161.15
203,NIFTY LARGEMIDCAP 250,06 Jun 2024,14816.3,14987.05,14785.8,14913.45
204,NIFTY LARGEMIDCAP 250,05 Jun 2024,14313.2,14699.4,13979.2,14671.45
205,NIFTY LARGEMIDCAP 250,04 Jun 2024,15176.55,15176.55,13635.6,14145.35
206,NIFTY LARGEMIDCAP 250,03 Jun 2024,15273.75,15273.75,15061.6,15186.9
207,NIFTY LARGEMIDCAP 250,31 May 2024,14720.65,14750.8,14615.85,14708.6
208,NIFTY LARGEMIDCAP 250,30 May 2024,14779.85,14810.5,14617.9,14648.75
209,NIFTY LARGEMIDCAP 250,29 May 2024,14823.8,14868.4,14785.85,14804.0
210,NIFTY LARGEMIDCAP 250,28 May 2024,15002.25,15017.3,14841.25,14881.5
211,NIFTY LARGEMIDCAP 250,27 May 2024,15008.0,15046.85,14917.35,14966.85
212,NIFTY LARGEMIDCAP 250,24 May 2024,14951.15,15010.9,14916.6,14944.35
213,NIFTY LARGEMIDCAP 250,23 May 2024,14848.5,14956.75,14797.4,14948.75
214,NIFTY LARGEMIDCAP 250,22 May 2024,14818.25,14833.9,14707.7,14806.7
215,NIFTY LARGEMIDCAP 250,21 May 2024,14713.45,14775.85,14657.85,14765.25
216,NIFTY LARGEMIDCAP 250,18 May 2024,14717.1,14736.45,14702.9,14722.85
217,NIFTY LARGEMIDCAP 250,17 May 2024,14585.6,14670.45,14559.9,14662.75
218,NIFTY LARGEMIDCAP 250,16 May 2024,14481.7,14567.65,14393.9,14553.45
219,NIFTY LARGEMIDCAP 250,15 May 2024,14387.8,14453.5,14364.15,14417.8
220,NIFTY LARGEMIDCAP 250,14 May 2024,14252.5,14357.3,14216.65,14344.15
221,NIFTY LARGEMIDCAP 250,13 May 2024,14179.5,14247.4,13965.05,14227.05
222,NIFTY LARGEMIDCAP 250,10 May 2024,14109.2,14186.45,14009.55,14176.0
223,NIFTY LARGEMIDCAP 250,09 May 2024,14308.5,14334.6,14049.75,14070.0
224,NIFTY LARGEMIDCAP 250,08 May 2024,14225.05,14350.05,14163.95,14310.9
225,NIFTY LARGEMIDCAP 250,07 May 2024,14481.6,14484.7,14187.1,14253.95
226,NIFTY LARGEMIDCAP 250,06 May 2024,14578.35,14580.5,14388.05,14450.1
227,NIFTY LARGEMIDCAP 250,03 May 2024,14653.15,14660.55,14427.35,14509.8
228,NIFTY LARGEMIDCAP 250,02 May 2024,14547.15,14610.05,14532.05,14584.3
229,NIFTY LARGEMIDCAP 250,30 Apr 2024,14547.9,14619.35,14504.4,14520.25
230,NIFTY LARGEMIDCAP 250,29 Apr 2024,14458.35,14511.3,14410.35,14504.4
231,NIFTY LARGEMIDCAP 250,26 Apr 2024,14429.75,14459.05,14397.4,14414.95
232,NIFTY LARGEMIDCAP 250,25 Apr 2024,14294.5,14398.2,14270.6,14389.8
233,NIFTY LARGEMIDCAP 250,24 Apr 2024,14292.35,14331.85,14283.2,14311.3
234,NIFTY LARGEMIDCAP 250,23 Apr 2024,14232.4,14259.35,14194.75,14236.5
235,NIFTY LARGEMIDCAP 250,22 Apr 2024,14161.95,14171.45,14101.45,14153.1
236,NIFTY LARGEMIDCAP 250,19 Apr 2024,13930.2,14075.55,13812.2,14038.4
237,NIFTY LARGEMIDCAP 250,18 Apr 2024,14168.85,14233.95,14011.7,14035.4
238,NIFTY LARGEMIDCAP 250,16 Apr 2024,14059.7,14162.5,14029.5,14100.3
239,NIFTY LARGEMIDCAP 250,15 Apr 2024,14126.2,14233.45,14034.7,14138.5
240,NIFTY LARGEMIDCAP 250,12 Apr 2024,14406.1,14453.7,14315.6,14324.45
241,NIFTY LARGEMIDCAP 250,10 Apr 2024,14376.05,14439.6,14348.75,14426.65
242,NIFTY LARGEMIDCAP 250,09 Apr 2024,14417.9,14418.55,14291.1,14325.75
243,NIFTY LARGEMIDCAP 250,08 Apr 2024,14368.9,14392.0,14314.7,14353.15
244,NIFTY LARGEMIDCAP 250,05 Apr 2024,14249.95,14304.55,14223.05,14295.95
245,NIFTY LARGEMIDCAP 250,04 Apr 2024,14327.05,14337.8,14185.6,14251.2
246,NIFTY LARGEMIDCAP 250,03 Apr 2024,14167.9,14255.05,14141.5,14227.3
247,NIFTY LARGEMIDCAP 250,02 Apr 2024,14134.15,14196.4,14099.5,14191.6
248,NIFTY LARGEMIDCAP 250,01 Apr 2024,14018.6,14110.65,14012.25,14102.85
0,NIFTY MIDCAP 50,28-Mar-25,14669.8,14770.75,14490.45,14561.6
1,NIFTY MIDCAP 50,27-Mar-25,14493.5,14628.35,14462.7,14591.7
2,NIFTY MIDCAP 50,26-Mar-25,14670.05,14774.3,14546.05,14567.05
3,NIFTY MIDCAP 50,25-Mar-25,14921.85,14929.45,14594.2,14659.2
4,NIFTY MIDCAP 50,24-Mar-25,14745.25,14897.7,14691.7,14829.8
5,NIFTY MIDCAP 50,21-Mar-25,14474.3,14652.3,14428.75,14630.15
6,NIFTY MIDCAP 50,20-Mar-25,14483.4,14501.3,14333.15,14479.75
7,NIFTY MIDCAP 50,19-Mar-25,14109.9,14412.25,14087.7,14389.75
8,NIFTY MIDCAP 50,18-Mar-25,13827.45,14059.9,13794.15,14041.3
9,NIFTY MIDCAP 50,17-Mar-25,13646.05,13797.65,13640.75,13752.35
10,NIFTY MIDCAP 50,13-Mar-25,13798.25,13809.2,13604.8,13632.85
11,NIFTY MIDCAP 50,12-Mar-25,13873.2,13910.7,13567.35,13743.65
12,NIFTY MIDCAP 50,11-Mar-25,13590.4,13867.65,13544.2,13835.75
13,NIFTY MIDCAP 50,10-Mar-25,13939.05,14027.8,13661.0,13708.4
14,NIFTY MIDCAP 50,07-Mar-25,13975.45,14066.85,13891.0,13922.1
15,NIFTY MIDCAP 50,06-Mar-25,14067.95,14106.25,13960.4,13983.2
16,NIFTY MIDCAP 50,05-Mar-25,13546.6,13948.5,13546.6,13936.7
17,NIFTY MIDCAP 50,04-Mar-25,13445.4,13669.6,13337.75,13594.55
18,NIFTY MIDCAP 50,03-Mar-25,13553.05,13635.6,13274.4,13602.85
19,NIFTY MIDCAP 50,28-Feb-25,13726.05,13732.55,13428.75,13540.15
20,NIFTY MIDCAP 50,27-Feb-25,13954.35,13978.7,13763.65,13824.45
21,NIFTY MIDCAP 50,25-Feb-25,13997.85,14099.6,13910.55,13942.2
22,NIFTY MIDCAP 50,24-Feb-25,14017.0,14053.4,13895.95,14022.05
23,NIFTY MIDCAP 50,21-Feb-25,14315.35,14410.65,14088.65,14142.5
24,NIFTY MIDCAP 50,20-Feb-25,14132.5,14337.75,14074.85,14323.05
25,NIFTY MIDCAP 50,19-Feb-25,13911.4,14208.1,13834.0,14162.75
26,NIFTY MIDCAP 50,18-Feb-25,14013.75,14037.85,13828.2,13996.75
27,NIFTY MIDCAP 50,17-Feb-25,13832.05,14022.55,13613.9,13996.85
28,NIFTY MIDCAP 50,14-Feb-25,14303.65,14328.8,13770.65,13927.35
29,NIFTY MIDCAP 50,13-Feb-25,14246.3,14438.95,14212.9,14257.05
30,NIFTY MIDCAP 50,12-Feb-25,14228.2,14297.05,13833.45,14218.5
31,NIFTY MIDCAP 50,11-Feb-25,14681.6,14689.9,14139.7,14253.6
32,NIFTY MIDCAP 50,10-Feb-25,15012.8,15027.05,14630.6,14671.2
33,NIFTY MIDCAP 50,07-Feb-25,14984.65,15098.6,14840.45,15010.1
34,NIFTY MIDCAP 50,06-Feb-25,15223.65,15238.15,14927.4,14961.9
35,NIFTY MIDCAP 50,05-Feb-25,15126.9,15258.65,15111.25,15155.95
36,NIFTY MIDCAP 50,04-Feb-25,14929.25,15102.6,14922.8,15070.0
37,NIFTY MIDCAP 50,03-Feb-25,14835.65,14864.25,14653.1,14828.5
38,NIFTY MIDCAP 50,01-Feb-25,15023.35,15056.8,14660.05,14925.65
39,NIFTY MIDCAP 50,31-Jan-25,14713.75,14982.0,14657.0,14948.1
40,NIFTY MIDCAP 50,30-Jan-25,14738.25,14796.3,14635.45,14674.05
41,NIFTY MIDCAP 50,29-Jan-25,14368.75,14684.95,14366.75,14671.25
42,NIFTY MIDCAP 50,28-Jan-25,14445.05,14501.75,14183.4,14341.4
43,NIFTY MIDCAP 50,27-Jan-25,14682.05,14686.8,14392.15,14427.05
44,NIFTY MIDCAP 50,24-Jan-25,15030.55,15065.7,14771.55,14827.0
45,NIFTY MIDCAP 50,23-Jan-25,14795.55,15059.25,14759.5,15008.2
46,NIFTY MIDCAP 50,22-Jan-25,14992.5,15019.0,14570.6,14774.75
47,NIFTY MIDCAP 50,21-Jan-25,15324.3,15328.45,14944.4,14963.0
48,NIFTY MIDCAP 50,20-Jan-25,15242.2,15344.25,15059.9,15298.45
49,NIFTY MIDCAP 50,17-Jan-25,15147.8,15192.9,15034.3,15139.65
50,NIFTY MIDCAP 50,16-Jan-25,15189.85,15243.6,15111.7,15131.5
51,NIFTY MIDCAP 50,15-Jan-25,15037.4,15169.15,14914.7,15038.4
52,NIFTY MIDCAP 50,14-Jan-25,14705.15,15019.7,14703.5,14970.1
53,NIFTY MIDCAP 50,13-Jan-25,15076.95,15111.3,14618.3,14650.1
54,NIFTY MIDCAP 50,10-Jan-25,15549.9,15577.95,15247.65,15266.45
55,NIFTY MIDCAP 50,09-Jan-25,15720.35,15776.9,15552.15,15574.75
56,NIFTY MIDCAP 50,08-Jan-25,15905.75,15909.5,15506.6,15692.2
57,NIFTY MIDCAP 50,07-Jan-25,15780.95,15959.65,15778.7,15868.05
58,NIFTY MIDCAP 50,06-Jan-25,16227.9,16230.8,15698.55,15748.3
59,NIFTY MIDCAP 50,03-Jan-25,16265.25,16299.3,16155.45,16181.6
60,NIFTY MIDCAP 50,02-Jan-25,16090.25,16264.6,16033.3,16241.95
61,NIFTY MIDCAP 50,01-Jan-25,15985.25,16060.1,15926.6,16051.95
62,NIFTY MIDCAP 50,31-Dec-24,15933.1,16042.0,15788.45,15974.1
63,NIFTY MIDCAP 50,30-Dec-24,15915.2,16065.5,15817.85,16030.35
64,NIFTY MIDCAP 50,27-Dec-24,16002.0,16025.05,15911.4,15919.4
65,NIFTY MIDCAP 50,26-Dec-24,15957.5,15995.05,15815.7,15962.95
66,NIFTY MIDCAP 50,24-Dec-24,15976.3,16014.8,15862.75,15926.8
67,NIFTY MIDCAP 50,23-Dec-24,15962.2,16069.25,15848.25,15955.25
68,NIFTY MIDCAP 50,20-Dec-24,16372.35,16393.15,15854.35,15881.1
69,NIFTY MIDCAP 50,19-Dec-24,16120.2,16336.75,16085.25,16322.75
70,NIFTY MIDCAP 50,18-Dec-24,16481.95,16499.1,16317.7,16381.35
71,NIFTY MIDCAP 50,17-Dec-24,16574.1,16623.6,16461.45,16490.05
72,NIFTY MIDCAP 50,16-Dec-24,16505.45,16585.1,16489.75,16572.9
73,NIFTY MIDCAP 50,13-Dec-24,16425.05,16464.6,16193.9,16456.25
74,NIFTY MIDCAP 50,12-Dec-24,16540.05,16570.4,16433.05,16463.85
75,NIFTY MIDCAP 50,11-Dec-24,16480.15,16555.7,16460.1,16536.95
76,NIFTY MIDCAP 50,10-Dec-24,16421.2,16493.95,16371.5,16483.65
77,NIFTY MIDCAP 50,09-Dec-24,16296.2,16425.6,16292.55,16409.5
78,NIFTY MIDCAP 50,06-Dec-24,16302.25,16344.5,16232.95,16322.25
79,NIFTY MIDCAP 50,05-Dec-24,16325.2,16325.2,16148.15,16270.95
80,NIFTY MIDCAP 50,04-Dec-24,16109.5,16232.35,16086.05,16217.05
81,NIFTY MIDCAP 50,03-Dec-24,16029.2,16064.9,15970.55,16055.7
82,NIFTY MIDCAP 50,02-Dec-24,15707.35,15945.3,15652.0,15923.55
83,NIFTY MIDCAP 50,29-Nov-24,15670.4,15746.3,15632.65,15697.75
84,NIFTY MIDCAP 50,28-Nov-24,15761.4,15815.6,15628.85,15661.85
85,NIFTY MIDCAP 50,27-Nov-24,15684.95,15744.1,15571.45,15730.4
86,NIFTY MIDCAP 50,26-Nov-24,15673.95,15750.95,15622.1,15635.35
87,NIFTY MIDCAP 50,25-Nov-24,15610.1,15666.8,15579.45,15604.05
88,NIFTY MIDCAP 50,22-Nov-24,15180.2,15380.05,15157.6,15353.7
89,NIFTY MIDCAP 50,21-Nov-24,15193.65,15240.8,15028.65,15167.55
90,NIFTY MIDCAP 50,19-Nov-24,15139.8,15345.2,15124.6,15185.0
91,NIFTY MIDCAP 50,18-Nov-24,15137.65,15164.4,15000.55,15079.15
92,NIFTY MIDCAP 50,14-Nov-24,14991.35,15150.8,14986.55,15048.1
93,NIFTY MIDCAP 50,13-Nov-24,15276.75,15314.65,14913.75,14966.5
94,NIFTY MIDCAP 50,12-Nov-24,15582.1,15658.6,15303.7,15341.4
95,NIFTY MIDCAP 50,11-Nov-24,15626.7,15645.1,15483.45,15529.2
96,NIFTY MIDCAP 50,08-Nov-24,15903.35,15907.95,15609.95,15656.9
97,NIFTY MIDCAP 50,07-Nov-24,16041.85,16053.9,15834.7,15856.6
98,NIFTY MIDCAP 50,06-Nov-24,15680.4,15985.55,15656.9,15958.4
99,NIFTY MIDCAP 50,05-Nov-24,15481.45,15610.1,15326.7,15591.75
100,NIFTY MIDCAP 50,04-Nov-24,15677.75,15678.8,15425.2,15507.2
101,NIFTY MIDCAP 50,01-Nov-24,15643.2,15685.0,15632.2,15649.3
102,NIFTY MIDCAP 50,31-Oct-24,15658.65,15675.9,15462.3,15539.6
103,NIFTY MIDCAP 50,30-Oct-24,15651.5,15778.35,15578.25,15647.5
104,NIFTY MIDCAP 50,29-Oct-24,15626.05,15694.45,15394.7,15677.45
105,NIFTY MIDCAP 50,28-Oct-24,15437.25,15611.3,15374.1,15544.65
106,NIFTY MIDCAP 50,25-Oct-24,15704.4,15709.8,15245.45,15419.6
107,NIFTY MIDCAP 50,24-Oct-24,15759.65,15803.65,15623.55,15656.5
108,NIFTY MIDCAP 50,23-Oct-24,15709.9,15934.0,15582.65,15763.0
109,NIFTY MIDCAP 50,22-Oct-24,16153.5,16191.25,15709.35,15739.5
110,NIFTY MIDCAP 50,21-Oct-24,16495.75,16549.35,16113.1,16135.2
111,NIFTY MIDCAP 50,18-Oct-24,16342.65,16490.35,16181.25,16460.6
112,NIFTY MIDCAP 50,17-Oct-24,16682.8,16685.85,16382.95,16399.2
113,NIFTY MIDCAP 50,16-Oct-24,16661.95,16737.6,16595.7,16659.05
114,NIFTY MIDCAP 50,15-Oct-24,16668.65,16679.05,16556.65,16658.95
115,NIFTY MIDCAP 50,14-Oct-24,16553.9,16639.2,16482.95,16617.45
116,NIFTY MIDCAP 50,11-Oct-24,16500.2,16530.45,16414.95,16520.9
117,NIFTY MIDCAP 50,10-Oct-24,16635.4,16654.05,16438.0,16482.35
118,NIFTY MIDCAP 50,09-Oct-24,16503.2,16663.55,16494.0,16549.2
119,NIFTY MIDCAP 50,08-Oct-24,16065.05,16440.7,16020.05,16408.35
120,NIFTY MIDCAP 50,07-Oct-24,16455.95,16509.05,15983.75,16133.15
121,NIFTY MIDCAP 50,04-Oct-24,16539.0,16623.45,16267.5,16387.6
122,NIFTY MIDCAP 50,03-Oct-24,16715.25,16862.55,16522.5,16563.7
123,NIFTY MIDCAP 50,01-Oct-24,16920.4,16972.85,16827.4,16952.05
124,NIFTY MIDCAP 50,30-Sep-24,16928.3,16992.35,16844.9,16883.35
125,NIFTY MIDCAP 50,27-Sep-24,16975.45,17066.75,16956.45,16987.9
126,NIFTY MIDCAP 50,26-Sep-24,16954.2,16965.35,16815.2,16947.3
127,NIFTY MIDCAP 50,25-Sep-24,17000.8,17005.55,16849.8,16913.0
128,NIFTY MIDCAP 50,24-Sep-24,16974.6,17018.85,16946.6,16990.35
129,NIFTY MIDCAP 50,23-Sep-24,16850.75,16932.7,16801.7,16921.3
130,NIFTY MIDCAP 50,20-Sep-24,16669.65,16813.0,16564.95,16767.45
131,NIFTY MIDCAP 50,19-Sep-24,16780.1,16851.1,16294.3,16584.55
132,NIFTY MIDCAP 50,18-Sep-24,16884.2,16887.15,16582.0,16687.75
133,NIFTY MIDCAP 50,17-Sep-24,16913.0,16925.95,16804.4,16881.0
134,NIFTY MIDCAP 50,16-Sep-24,16952.5,16979.65,16861.7,16889.95
135,NIFTY MIDCAP 50,13-Sep-24,16818.9,16926.1,16789.2,16878.0
136,NIFTY MIDCAP 50,12-Sep-24,16713.0,16779.7,16625.7,16760.15
137,NIFTY MIDCAP 50,11-Sep-24,16634.8,16713.1,16506.1,16545.85
